,1B,2B,3B,HR,BB,Career Start,Career Ended,playerID,nameFirst,nameLast,salary,POS
3203,-0.024730334711,-0.00456601544005,-0.00243549339049,0.00613456623535,0.0332422528639,1979,1979,smallro02,Roy,Smalley,734285,1B
3206,-0.024730334711,-0.00456601544005,-0.00243549339049,0.00613456623535,0.0332422528639,1979,1979,smallro02,Roy,Smalley,734285,DH
3207,-0.024730334711,-0.00456601544005,-0.00243549339049,0.00613456623535,0.0332422528639,1979,1979,smallro02,Roy,Smalley,734285,LF
3213,-0.024730334711,-0.00456601544005,-0.00243549339049,0.00613456623535,0.0332422528639,1979,1979,smallro02,Roy,Smalley,734285,3B
3238,-0.0247889430869,-0.0081824334205,0.000681293077455,0.0271795092873,-0.031529226452,1997,1999,sosasa01,Sammy,Sosa,5125000,CF
3240,-0.0247889430869,-0.0081824334205,0.000681293077455,0.0271795092873,-0.031529226452,1997,1999,sosasa01,Sammy,Sosa,5125000,DH
3241,-0.0247889430869,-0.0081824334205,0.000681293077455,0.0271795092873,-0.031529226452,1997,1999,sosasa01,Sammy,Sosa,5125000,LF
3243,-0.0247889430869,-0.0081824334205,0.000681293077455,0.0271795092873,-0.031529226452,1997,1999,sosasa01,Sammy,Sosa,5125000,OF
3245,-0.0247889430869,-0.0081824334205,0.000681293077455,0.0271795092873,-0.031529226452,1997,1999,sosasa01,Sammy,Sosa,5125000,RF
3293,-0.0153311371073,0.00397129512481,-0.00323123399455,0.00687907833365,0.0326234575773,1971,1978,staubru01,Rusty,Staub,300000,1B
3294,-0.0153311371073,0.00397129512481,-0.00323123399455,0.00687907833365,0.0326234575773,1971,1978,staubru01,Rusty,Staub,300000,OF
3295,-0.0153311371073,0.00397129512481,-0.00323123399455,0.00687907833365,0.0326234575773,1971,1978,staubru01,Rusty,Staub,300000,RF
3297,-0.0153311371073,0.00397129512481,-0.00323123399455,0.00687907833365,0.0326234575773,1971,1978,staubru01,Rusty,Staub,300000,CF
3302,-0.0153311371073,0.00397129512481,-0.00323123399455,0.00687907833365,0.0326234575773,1971,1978,staubru01,Rusty,Staub,300000,LF
3329,-0.0153311371073,0.00397129512481,-0.00323123399455,0.00687907833365,0.0326234575773,1971,1978,staubru01,Rusty,Staub,300000,DH
3355,0.0198326801432,0.00414247621071,-0.00216218374784,-0.012952936607,-0.0400447761514,1998,1999,surhobj01,B. J.,Surhoff,1416667,1B
3356,0.0198326801432,0.00414247621071,-0.00216218374784,-0.012952936607,-0.0400447761514,1998,1999,surhobj01,B. J.,Surhoff,1416667,3B
3357,0.0198326801432,0.00414247621071,-0.00216218374784,-0.012952936607,-0.0400447761514,1998,1999,surhobj01,B. J.,Surhoff,1416667,C
3358,0.0198326801432,0.00414247621071,-0.00216218374784,-0.012952936607,-0.0400447761514,1998,1999,surhobj01,B. J.,Surhoff,1416667,DH
3362,0.0198326801432,0.00414247621071,-0.00216218374784,-0.012952936607,-0.0400447761514,1998,1999,surhobj01,B. J.,Surhoff,1416667,LF
3363,0.0198326801432,0.00414247621071,-0.00216218374784,-0.012952936607,-0.0400447761514,1998,1999,surhobj01,B. J.,Surhoff,1416667,OF
3364,0.0198326801432,0.00414247621071,-0.00216218374784,-0.012952936607,-0.0400447761514,1998,1999,surhobj01,B. J.,Surhoff,1416667,SS
3370,0.0198326801432,0.00414247621071,-0.00216218374784,-0.012952936607,-0.0400447761514,1998,1999,surhobj01,B. J.,Surhoff,1416667,2B
3373,0.0198326801432,0.00414247621071,-0.00216218374784,-0.012952936607,-0.0400447761514,1998,1999,surhobj01,B. J.,Surhoff,1416667,CF
3376,0.0198326801432,0.00414247621071,-0.00216218374784,-0.012952936607,-0.0400447761514,1998,1999,surhobj01,B. J.,Surhoff,1416667,RF
3448,0.0591172884695,-0.0139664924296,0.00387071089628,-0.0218593155499,-0.0241890156356,2005,2010,suzukic01,Ichiro,Suzuki,12500000,DH
3449,0.0591172884695,-0.0139664924296,0.00387071089628,-0.0218593155499,-0.0241890156356,2005,2010,suzukic01,Ichiro,Suzuki,12500000,OF
3450,0.0591172884695,-0.0139664924296,0.00387071089628,-0.0218593155499,-0.0241890156356,2005,2010,suzukic01,Ichiro,Suzuki,12500000,RF
3451,0.0591172884695,-0.0139664924296,0.00387071089628,-0.0218593155499,-0.0241890156356,2005,2010,suzukic01,Ichiro,Suzuki,12500000,CF
3482,0.0591172884695,-0.0139664924296,0.00387071089628,-0.0218593155499,-0.0241890156356,2005,2010,suzukic01,Ichiro,Suzuki,12500000,LF
3488,-0.0305253843018,0.0060600592725,-0.00440198574009,0.0186346301406,0.0259153198618,2005,2006,teixema01,Mark,Teixeira,12500000,1B
3489,-0.0305253843018,0.0060600592725,-0.00440198574009,0.0186346301406,0.0259153198618,2005,2006,teixema01,Mark,Teixeira,12500000,3B
3490,-0.0305253843018,0.0060600592725,-0.00440198574009,0.0186346301406,0.0259153198618,2005,2006,teixema01,Mark,Teixeira,12500000,DH
3491,-0.0305253843018,0.0060600592725,-0.00440198574009,0.0186346301406,0.0259153198618,2005,2006,teixema01,Mark,Teixeira,12500000,LF
3492,-0.0305253843018,0.0060600592725,-0.00440198574009,0.0186346301406,0.0259153198618,2005,2006,teixema01,Mark,Teixeira,12500000,OF
3493,-0.0305253843018,0.0060600592725,-0.00440198574009,0.0186346301406,0.0259153198618,2005,2006,teixema01,Mark,Teixeira,12500000,RF
3516,0.0111843623988,0.0030864091754,-0.00360669396415,0.00419151053746,-0.0279886743005,2001,2006,tejadmi01,Miguel,Tejada,5062500,SS
3518,0.0111843623988,0.0030864091754,-0.00360669396415,0.00419151053746,-0.0279886743005,2001,2006,tejadmi01,Miguel,Tejada,5062500,DH
3533,0.0111843623988,0.0030864091754,-0.00360669396415,0.00419151053746,-0.0279886743005,2001,2006,tejadmi01,Miguel,Tejada,5062500,3B
3537,0.0111843623988,0.0030864091754,-0.00360669396415,0.00419151053746,-0.0279886743005,2001,2006,tejadmi01,Miguel,Tejada,5062500,2B
3540,0.0111843623988,0.0030864091754,-0.00360669396415,0.00419151053746,-0.0279886743005,2001,2006,tejadmi01,Miguel,Tejada,5062500,1B
3543,-0.0569188526952,-0.010601264856,-0.00197032317561,0.0307094184153,0.00945288572402,1980,1980,thomago01,Gorman,Thomas,600000,3B
3544,-0.0569188526952,-0.010601264856,-0.00197032317561,0.0307094184153,0.00945288572402,1980,1980,thomago01,Gorman,Thomas,600000,CF
3545,-0.0569188526952,-0.010601264856,-0.00197032317561,0.0307094184153,0.00945288572402,1980,1980,thomago01,Gorman,Thomas,600000,DH
3546,-0.0569188526952,-0.010601264856,-0.00197032317561,0.0307094184153,0.00945288572402,1980,1980,thomago01,Gorman,Thomas,600000,LF
3547,-0.0569188526952,-0.010601264856,-0.00197032317561,0.0307094184153,0.00945288572402,1980,1980,thomago01,Gorman,Thomas,600000,OF
3548,-0.0569188526952,-0.010601264856,-0.00197032317561,0.0307094184153,0.00945288572402,1980,1980,thomago01,Gorman,Thomas,600000,RF
3587,-0.0569188526952,-0.010601264856,-0.00197032317561,0.0307094184153,0.00945288572402,1980,1980,thomago01,Gorman,Thomas,600000,1B
3590,-0.00312052113245,-0.00451150761321,0.00130692212405,0.000613203362769,0.065618034779,2013,2013,vottojo01,Joey,Votto,3967827,1B
3591,-0.00312052113245,-0.00451150761321,0.00130692212405,0.000613203362769,0.065618034779,2013,2013,vottojo01,Joey,Votto,3967827,LF
3592,-0.00312052113245,-0.00451150761321,0.00130692212405,0.000613203362769,0.065618034779,2013,2013,vottojo01,Joey,Votto,3967827,OF
3599,-0.0413119457787,0.00943224681127,-0.000408673456482,0.00916833233675,0.00407424212845,1985,1985,walkegr01,Greg,Walker,500000,DH
3600,-0.0413119457787,0.00943224681127,-0.000408673456482,0.00916833233675,0.00407424212845,1985,1985,walkegr01,Greg,Walker,500000,1B
3616,-0.0162146589298,-0.00925567167363,0.00307565125812,0.00671300666381,0.0489236190723,1980,1980,winfida01,Dave,Winfield,1958652,1B
3617,-0.0162146589298,-0.00925567167363,0.00307565125812,0.00671300666381,0.0489236190723,1980,1980,winfida01,Dave,Winfield,1958652,CF
3618,-0.0162146589298,-0.00925567167363,0.00307565125812,0.00671300666381,0.0489236190723,1980,1980,winfida01,Dave,Winfield,1958652,LF
3619,-0.0162146589298,-0.00925567167363,0.00307565125812,0.00671300666381,0.0489236190723,1980,1980,winfida01,Dave,Winfield,1958652,OF
3623,-0.0162146589298,-0.00925567167363,0.00307565125812,0.00671300666381,0.0489236190723,1980,1980,winfida01,Dave,Winfield,1958652,RF
3643,-0.0162146589298,-0.00925567167363,0.00307565125812,0.00671300666381,0.0489236190723,1980,1980,winfida01,Dave,Winfield,1958652,DH
3660,-0.0162146589298,-0.00925567167363,0.00307565125812,0.00671300666381,0.0489236190723,1980,1980,winfida01,Dave,Winfield,1958652,3B
3690,0.0041894964155,-0.00393213308537,0.000446377286533,-0.00441858547854,-0.0198545297374,1983,1983,wrighge03,George,Wright,400000,CF
3691,0.0041894964155,-0.00393213308537,0.000446377286533,-0.00441858547854,-0.0198545297374,1983,1983,wrighge03,George,Wright,400000,LF
3692,0.0041894964155,-0.00393213308537,0.000446377286533,-0.00441858547854,-0.0198545297374,1983,1983,wrighge03,George,Wright,400000,OF
3693,0.0041894964155,-0.00393213308537,0.000446377286533,-0.00441858547854,-0.0198545297374,1983,1983,wrighge03,George,Wright,400000,RF
3697,0.0041894964155,-0.00393213308537,0.000446377286533,-0.00441858547854,-0.0198545297374,1983,1983,wrighge03,George,Wright,400000,DH
3712,0.0228209191019,0.00390045732341,-0.00755545127945,-0.00919187604758,-0.0345662690683,2007,2007,youngde03,Delmon,Young,1440000,CF
3713,0.0228209191019,0.00390045732341,-0.00755545127945,-0.00919187604758,-0.0345662690683,2007,2007,youngde03,Delmon,Young,1440000,OF
3714,0.0228209191019,0.00390045732341,-0.00755545127945,-0.00919187604758,-0.0345662690683,2007,2007,youngde03,Delmon,Young,1440000,RF
3716,0.0228209191019,0.00390045732341,-0.00755545127945,-0.00919187604758,-0.0345662690683,2007,2007,youngde03,Delmon,Young,1440000,DH
3719,0.0228209191019,0.00390045732341,-0.00755545127945,-0.00919187604758,-0.0345662690683,2007,2007,youngde03,Delmon,Young,1440000,LF
3732,0.0223172159364,0.0140102689664,-0.00379829278472,-0.0118690823179,-0.00832663733155,2006,2006,youngmi02,Michael,Young,4874987,2B
3735,0.0223172159364,0.0140102689664,-0.00379829278472,-0.0118690823179,-0.00832663733155,2006,2006,youngmi02,Michael,Young,4874987,3B
3736,0.0223172159364,0.0140102689664,-0.00379829278472,-0.0118690823179,-0.00832663733155,2006,2006,youngmi02,Michael,Young,4874987,SS
3739,0.0223172159364,0.0140102689664,-0.00379829278472,-0.0118690823179,-0.00832663733155,2006,2006,youngmi02,Michael,Young,4874987,DH
3753,0.0223172159364,0.0140102689664,-0.00379829278472,-0.0118690823179,-0.00832663733155,2006,2006,youngmi02,Michael,Young,4874987,1B
3767,0.0224561403509,0.00481481481481,0.00359649122807,-0.0119785575049,-0.0280214424951,1988,1988,yountro01,Robin,Yount,1150000,SS
3769,0.0224561403509,0.00481481481481,0.00359649122807,-0.0119785575049,-0.0280214424951,1988,1988,yountro01,Robin,Yount,1150000,OF
3774,0.0224561403509,0.00481481481481,0.00359649122807,-0.0119785575049,-0.0280214424951,1988,1988,yountro01,Robin,Yount,1150000,DH
3784,0.0224561403509,0.00481481481481,0.00359649122807,-0.0119785575049,-0.0280214424951,1988,1988,yountro01,Robin,Yount,1150000,1B
3785,0.0224561403509,0.00481481481481,0.00359649122807,-0.0119785575049,-0.0280214424951,1988,1988,yountro01,Robin,Yount,1150000,CF
3787,0.0224561403509,0.00481481481481,0.00359649122807,-0.0119785575049,-0.0280214424951,1988,1988,yountro01,Robin,Yount,1150000,LF
3815,-0.0355141884136,0.0074926542618,-0.000552650158999,0.00504750077617,0.0121197674923,2007,2007,zimmery01,Ryan,Zimmerman,6350000,3B
3816,-0.0355141884136,0.0074926542618,-0.000552650158999,0.00504750077617,0.0121197674923,2007,2007,zimmery01,Ryan,Zimmerman,6350000,SS
3819,-0.0355141884136,0.0074926542618,-0.000552650158999,0.00504750077617,0.0121197674923,2007,2007,zimmery01,Ryan,Zimmerman,6350000,DH
